_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
amazon:729,0,amazon:1287,amazon:3026,punch ! 5 in 1 home design,punch software 90500 home design studio mac,punch ! software,punch software,39.99,135.99
amazon:730,0,amazon:546,amazon:361,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe photoshop lightroom,adobe,,149.99,264.99
amazon:731,0,amazon:609,amazon:3038,quicken 2007 for mac,quicken 2007 deluxe win cd,intuit,intuit,69.95,57.99
amazon:732,0,amazon:1322,amazon:75,adobe creative suite cs3 design premium upsell,19600061dm adobe creative suite 3 production premium media tlp download mac world,adobe,,1599.0,20.97
amazon:733,0,amazon:779,amazon:782,3d home architect landscape v. 8 by encore software,punch software 26100 punch ! master landscape and home design ( small box ),encore software,punch software,39.99,45.99
amazon:734,0,amazon:587,amazon:904,microsoft word 2007 version upgrade,microsoft office 2004 standard,microsoft,,109.95,369.99
amazon:735,0,amazon:587,amazon:1182,microsoft word 2007 version upgrade,microsoft ( r ) office word 2004 for mac full version,microsoft,,109.95,231.29
amazon:736,0,amazon:1293,amazon:314,systemsuite 8 professional,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),individual software,,49.99,157.36
amazon:737,0,amazon:944,amazon:1072,registry mechanic by encore software,software,encore software,,46.52,112.95
amazon:738,0,amazon:531,amazon:2959,microsoft windows server 2003 client additional license for users-5 pack,microsoft windows vista business full version,microsoft,,809.0,249.95
amazon:739,0,amazon:910,amazon:91,adobe creative suite cs3 master collection upgrade [ mac ],19280016dm adobe creative suite 3 master collection media tlp tlp nonprofit dvd ma,adobe,,1399.0,18.88
amazon:740,0,amazon:348,amazon:1514,microsoft office & windows training,microsoft windows vista home basic upgrade ( pc ),topics entertainment,,29.99,99.99
amazon:741,0,amazon:1334,amazon:71,adobe creative suite cs3 web standard,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,adobe,,999.0,1056.98
amazon:742,0,amazon:516,amazon:946,adobe creative suite cs3 design premium upgrade [ mac ],adobe cs3 design standard upgrade,adobe,,599.0,413.99
amazon:743,0,amazon:543,amazon:750,adobe photoshop cs3 upgrade [ mac ],adobe photoshop elements 4.0 photo-editing software for mac,adobe,,199.0,85.95
amazon:744,0,amazon:287,amazon:1447,sibelius 5 professional edition,i copydvds 2 professional edition,sibelius-software-ltd .,me-too-software,599.0,27.9
amazon:745,0,amazon:773,amazon:2833,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft office accounting professional 2007 ( pc ),microsoft corporation,,,229.95
amazon:746,1,amazon:1142,amazon:2201,adobe captivate 2.0,adobe captivate 2 software for windows presentation software,adobe,,1083.95,598.95
amazon:747,0,amazon:1347,amazon:2133,phonics success essentials : grades 7-9,phonics success deluxe 2006,topics education,,19.99,22.9
amazon:748,0,amazon:1322,amazon:1612,adobe creative suite cs3 design premium upsell,total training for adobe creative suite 3 design premium,adobe,,1599.0,279.95
amazon:749,1,amazon:368,amazon:2757,jumpstart advanced 3rd grade v2 .0,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,knowledge adventure,,19.99,19.99
amazon:750,0,amazon:233,amazon:3154,photo explosion deluxe 3.0,photoshow deluxe,nova development,,49.99,39.92
amazon:751,0,amazon:140,amazon:344,retrospect 6.0 desktop mac upgrade,emc insignia retrospect desktop 6 upgrade,dantz,,59.99,49.99
amazon:752,0,amazon:661,amazon:1150,adobe cs3 design standard macosx dvd,adobe acrobat 7.0 standard academic mac,adobe,,399.0,98.99
amazon:753,0,amazon:396,amazon:1099,quickbooks premier non-profit edition 2005,quickbooks ( r ) premier 2003,intuit inc.,,499.95,499.99
amazon:754,0,amazon:1257,amazon:2044,total 3d home & landscape design suite version 9,encore software 13921 3d home architect home design deluxe version 9,individual software,,39.99,25.97
amazon:755,0,amazon:480,amazon:3221,jumpstart world 1st grade,jumpstart ( r ) advanced 1st grade,knowledge adventure,,19.99,19.99
amazon:756,0,amazon:1085,amazon:1396,burning monkey solitaire 4.0,freeverse software 7001 burning monkey solitaire 4.0 mac 10.3.9 or later ub,freeverse software,,24.95,22.97
amazon:757,0,amazon:820,amazon:2096,riverdeep adventure workshop 4th-6th grade 8th edition,encore software 10119 adventure workshop 4th-6th grade 7th edition win xp,riverdeep,,,18.97
amazon:758,0,amazon:614,amazon:3029,microsoft works suite 2006,microsoft mappoint 2006 with gps locator ( pc ),microsoft,,99.0,349.99
amazon:759,0,amazon:316,amazon:1190,f-secure internet security 2007 3 pcs,mcafee internet security 7.0,global-marketing-partners,,79.99,69.99
amazon:760,0,amazon:556,amazon:1666,instant immersion italian deluxe 2.0,instant immersion italian audio ( audio book ),topics entertainment,,49.99,19.95
amazon:761,0,amazon:275,amazon:3106,easy drums ( jewel case ),geometry ( win/mac ) ( jewel case ) ( 10158 ),arcmedia,,9.99,9.59
amazon:762,0,amazon:518,amazon:946,microsoft office 2004 standard upgrade ( mac ),adobe cs3 design standard upgrade,microsoft,,239.99,413.99
amazon:763,0,amazon:857,amazon:2251,cakewalk sonar home studio 6 xl,cakewalk sonar 5 studio edition music production software,cakewalk,,209.0,229.95
amazon:764,0,amazon:175,amazon:291,diskeeper 2007 professional single lic pack,csdc pop-up stopper professional panicware,diskeeper corporation,,79.21,26.14
amazon:765,0,amazon:606,amazon:3183,microsoft office 2004 professional ( mac ),microsoft ( r ) money 2004 standard,microsoft,,499.99,29.99
amazon:766,0,amazon:1290,amazon:2744,punch ! home design architectural series 4000 v10,punch software 42100 punch ! home design architectural series 18 ( small box ),punch ! software,punch software,199.99,119.99
amazon:767,0,amazon:689,amazon:3050,family tree maker version 16 collectors edition,encore software 10891 family tree maker version 16 essential sb cs,encore software,,,25.97
amazon:768,0,amazon:593,amazon:917,adobe indesign cs3 upgrade [ mac ],adobe cs3 design standard upsell,adobe,,199.0,934.99
amazon:769,0,amazon:562,amazon:923,adobe dreamweaver cs3 upgrade [ mac ],adobe indesign cs3 for mac upgrade from pagemaker,adobe,,199.0,205.99
amazon:770,0,amazon:796,amazon:2521,ulead videostudio 11,corel ulead videostudio 11 plus software for win educational license authoring software,corel,,89.99,89.95
amazon:771,0,amazon:1305,amazon:1129,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft academic microsoft visio 2003 professional,microsoft software,,799.0,159.0
amazon:772,0,amazon:620,amazon:372,adobe premiere pro cs3,adobe premiere pro cs3 upgrade,adobe,,799.0,308.99
amazon:773,0,amazon:547,amazon:3183,microsoft outlook 2007,microsoft ( r ) money 2004 standard,microsoft,,109.95,29.99
amazon:774,0,amazon:265,amazon:986,adobe indesign cs3 [ mac ],adobe photoshop cs3 for mac,adobe,,699.0,609.99
amazon:775,0,amazon:287,amazon:3172,sibelius 5 professional edition,ghostsurf professional utilities software,sibelius-software-ltd .,,599.0,29.92
amazon:776,0,amazon:1068,amazon:2018,the print shop elements : labels & logos sb cs by the print shop,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,encore software,,,81.97
amazon:777,0,amazon:324,amazon:2945,reader rabbit preschool,blue 's clues preschool,the-learning-company,,29.99,7.95
amazon:778,0,amazon:659,amazon:1204,more brain games,freeverse software big bang brain games mac,csdc,,9.99,24.99
amazon:779,0,amazon:967,amazon:2027,mavis beacon teaches typing 16,mavis beacon teaches typing 16 deluxe,broderbund,,19.99,34.9
amazon:780,0,amazon:613,amazon:2894,math missions : the amazing arcade adventure grades 3-5,cluefinders 3rd grade adventures with adapt,scholastic,,19.99,9.95
amazon:781,0,amazon:616,amazon:2848,microsoft windows vista home basic upgrade [ dvd ],microsoft onenote 2007 upgrade ( pc ),microsoft,,99.95,79.95
amazon:782,1,amazon:41,amazon:2043,imsi turbocad designer v. 11,imsi turbocad designer 11,imsi,,39.99,12.9
amazon:783,0,amazon:593,amazon:3032,adobe indesign cs3 upgrade [ mac ],premiere pro cs3 mac upgrade,adobe,,199.0,320.25
amazon:784,0,amazon:29,amazon:279,family tree maker 11.2 collector 's edition,encore inc family tree maker v 16 essentials,encore,,109.95,25.75
amazon:785,0,amazon:322,amazon:182,adobe premiere pro 2.0,adobe cs3 web premium upsell,adobe,,849.0,1434.99
amazon:786,0,amazon:406,amazon:1240,cluefinders 3rd grade,brain play 1st-3rd grade,the learning company,,,17.9
amazon:787,0,amazon:608,amazon:452,adobe creative suite cs3 web premium upgrade [ mac ],adobe cs3 production premium upsell,adobe,,499.0,1234.99
amazon:788,0,amazon:1287,amazon:2432,punch ! 5 in 1 home design,punch software punch ! super home suite,punch ! software,,39.99,49.95
amazon:789,0,amazon:1264,amazon:1035,punch ! professional home design suite,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,punch ! software,,69.99,35.97
amazon:790,0,amazon:157,amazon:107,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),24100 punch ! 5 in 1 home design complete package 1 user cd win,adobe systems inc,,,36.28
amazon:791,0,amazon:1255,amazon:1090,sony acid pro 5,sony media software acid pro 6 software upgrade from acid pro 5 music production software,sony,sony-pictures-digital-entertainment,399.95,129.95
amazon:792,0,amazon:1185,amazon:2490,3d home architect landscape design deluxe version 9,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,encore,,29.99,45.97
amazon:793,0,amazon:417,amazon:2882,pressure pop !,pressure pop !,selectsoft publishing,,19.95,8.95
amazon:794,0,amazon:570,amazon:1378,professor teaches windows xp,individual software pmm-xw4 professor teaches excel & word 2007 win 2000 xp vista,individual software,,19.99,17.97
amazon:795,0,amazon:1272,amazon:1033,punch ! home design architectural series 18,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,punch ! software,,129.99,168.97
amazon:796,0,amazon:751,amazon:2735,project x project management software,practical software maintenance : best practices for managing your software,marware,,199.95,90.0
amazon:797,0,amazon:176,amazon:2143,instant immersion japanese ( audio book ),instant immersion translator deluxe 2.0,topics entertainment,,,22.9
amazon:798,1,amazon:756,amazon:341,44 years of the fantastic four,git 44 years of marvel fantastic 4 dvd-rom,git corp,,49.99,42.99
amazon:799,0,amazon:225,amazon:3194,microsoft powerpoint 2004 ( mac ),microsoft ( r ) project standard 2007,microsoft,,229.99,349.95
amazon:800,0,amazon:316,amazon:2162,f-secure internet security 2007 3 pcs,symantec norton internet security 3.0 software for macintosh apple & mac software,global-marketing-partners,,79.99,89.95
amazon:801,0,amazon:32,amazon:3103,instant home design 3.0 [ lb ],instant architect design suite ( 00ids510cc ),topics entertainment,,19.99,28.79
amazon:802,0,amazon:147,amazon:1925,red hat entprse linux as 3 amd rhf0211us ),rhf0211us red hat enterprise linux as premium support red hat enterprise linux as for am,red hat software,,,53937.1
amazon:803,0,amazon:1186,amazon:1213,adobe creative suite cs3 web standard [ mac ],adobe creative suite 3 ( cs3 ) design premium upgrade mac,adobe,,999.0,569.97
amazon:804,1,amazon:1199,amazon:580,dreamweaver cs3 9 mac ed 1u,adobe dreamweaver cs3 academic,adobe-education-box,adobe-education-box,199.0,195.99
amazon:805,0,amazon:602,amazon:368,adobe creative suite cs3 design standard upgrade [ mac ],adobe cs3 design standard upgrade windows,adobe,,399.0,413.99
amazon:806,0,amazon:437,amazon:104,aircraft power pack for ms flight simulator,9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d,red mile,,29.99,42.79
amazon:807,0,amazon:1177,amazon:3027,microsoft office student and teacher edition 2004 macintosh,microsoft office visio standard 2007 upgrade ( pc ),microsoft,,149.99,129.95
amazon:808,0,amazon:265,amazon:151,adobe indesign cs3 [ mac ],adobe indesign cs3 for mac upgrade,adobe,,699.0,205.99
amazon:809,0,amazon:558,amazon:647,instant immersion spanish 2.0,topics entertainment instant immersion hawaiian audio,topics entertainment,,29.99,12.05
amazon:810,0,amazon:1064,amazon:2836,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore,encore software,,19.99,19.95
amazon:811,0,amazon:1176,amazon:2861,valuesoft tune transfer for ipod software for windows xp,professor teaches windows xp individual software,valuesoft,,29.95,19.99
amazon:812,0,amazon:320,amazon:1099,quicken 2007 premier,quickbooks ( r ) premier 2003,intuit,,79.95,499.99
amazon:813,0,amazon:1058,amazon:2069,pitstop pro 7.0 upgr 6.x or higher,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below,enfocus software,,199.0,257.97
amazon:814,0,amazon:620,amazon:355,adobe premiere pro cs3,adobe cs3 after effects,adobe,,799.0,1025.99
amazon:815,0,amazon:1110,amazon:2108,the print shop 22 pro publisher deluxe sb cs by the print shop,the printshop 20,encore software,,99.95,19.9
amazon:816,0,amazon:755,amazon:536,micromat protogo,micromat inc. diskstudio,micromat,,,43.36
amazon:817,0,amazon:816,amazon:1852,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),122-00411 microsoft visual studio 2005 team edition for software testers complete packag,microsoft,,10949.0,2184.73
amazon:818,0,amazon:142,amazon:1838,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,e17886d symantec backup exec for netware servers san shared storage option v. 9.2 ),computer associates,,,654.28
amazon:819,0,amazon:587,amazon:2877,microsoft word 2007 version upgrade,microsoft office outlook 2007,microsoft,,109.95,109.95
amazon:820,0,amazon:139,amazon:242,adobe creative suite cs3 design premium upsell [ mac ],adobe cs3 design standard academic,adobe,,1599.0,385.99
amazon:821,0,amazon:536,amazon:371,adobe photoshop elements 4.0 ( mac ),adobe photoshop cs3 for mac upgrade,adobe,,89.99,189.99
amazon:822,0,amazon:1226,amazon:652,calculation skills v1 add & sub basic core learning,sos aggregation company brain builder core learning,sos-aggregation-company,,,15.91
amazon:823,0,amazon:837,amazon:923,adobe photoshop cs3 extended upgrade [ mac ],adobe indesign cs3 for mac upgrade from pagemaker,adobe,,349.0,205.99
amazon:824,0,amazon:890,amazon:647,instant immersion japanese deluxe 2.0,topics entertainment instant immersion hawaiian audio,topics entertainment,,39.99,12.05
amazon:825,0,amazon:457,amazon:2078,national geographic presents : redshift 5 planetarium software,national geographic redshift planetarium,topics entertainment,,39.99,17.9
